盎	Phonosemantic compound. 皿 represents the meaning and 央 represents the sound.	[{"char":"皿","type":"meaning","pinyin":"mǐn","definition":"dish; vessel"},{"char":"央","type":"sound","pinyin":"yāng","definition":"beg; finish; middle"}]
喧	Phonosemantic compound. 口 represents the meaning and 宣 represents the sound. Simplified form of 諠.	[{"char":"口","type":"meaning","pinyin":"kǒu","definition":"mouth"},{"char":"宣","type":"sound","pinyin":"xuān","definition":"declare; announce"}]
諠	Phonosemantic compound. 言 represents the meaning and 宣 represents the sound.	[{"char":"言","type":"meaning","pinyin":"yán","definition":"speech"},{"char":"宣","type":"sound","pinyin":"xuān","definition":"declare; announce"}]
茸	Phonosemantic compound. 艹 represents the meaning and 耳 represents the sound.	[{"char":"艹","type":"meaning","notes":"艹 is a component form of 艸.","pinyin":"cǎo","definition":"grass"},{"char":"耳","type":"sound","pinyin":"ěr","definition":"ear"}]
氨	Phonosemantic compound. 气 represents the meaning and 安 represents the sound.	[{"char":"气","type":"meaning","pinyin":"qì","definition":"gas; air; weather"},{"char":"安","type":"sound","pinyin":"ān; an","definition":"safe; calm; peaceful; content"}]
喃	Phonosemantic compound. 口 represents the meaning and 南 represents the sound.	[{"char":"口","type":"meaning","pinyin":"kǒu","definition":"mouth"},{"char":"南","type":"sound","pinyin":"nán","definition":"south"}]
齋	Phonosemantic compound. 齊 represents the meaning and 小 represents the sound.	[{"char":"齊","type":"meaning","pinyin":"qí","definition":"even; uniform; neat"},{"char":"小","type":"sound","pinyin":"xiǎo","definition":"small"}]
羔	Phonosemantic compound. 羊 represents the meaning and 灬 represents the sound.	[{"char":"羊","type":"meaning","pinyin":"yáng","definition":"sheep; goat"},{"char":"灬","type":"sound","notes":"灬 is a component form of 火.","pinyin":"huǒ","definition":"fire"}]
酥	Phonosemantic compound. 禾 represents the meaning and 酉 represents the sound.	[{"char":"禾","type":"meaning","pinyin":"hé","definition":"grain"},{"char":"酉","type":"sound","pinyin":"yǒu","definition":"10th earthly branch; (wine)"}]
嗒	Phonosemantic compound. 口 represents the meaning and 荅 represents the sound.	[{"char":"口","type":"meaning","pinyin":"kǒu","definition":"mouth"},{"char":"荅","type":"sound","pinyin":"dá","definition":"answer; agree"}]
闸	Phonosemantic compound. 门 represents the meaning and 甲 represents the sound. Simplified form of 閘.	[{"char":"门","type":"meaning","pinyin":"mén","definition":"door; gate"},{"char":"甲","type":"sound","pinyin":"jiǎ","definition":"first heavenly stem"}]
閘	Phonosemantic compound. 門 represents the meaning and 甲 represents the sound.	[{"char":"門","type":"meaning","pinyin":"mén","definition":"door; gate"},{"char":"甲","type":"sound","pinyin":"jiǎ","definition":"first heavenly stem"}]
茵	Phonosemantic compound. 艹 represents the meaning and 因 represents the sound.	[{"char":"艹","type":"meaning","notes":"艹 is a component form of 艸.","pinyin":"cǎo","definition":"grass"},{"char":"因","type":"sound","pinyin":"yīn","definition":"because; reason"}]
蒋	Phonosemantic compound. 艹 represents the meaning and 将 represents the sound. Simplified form of 蔣.	[{"char":"艹","type":"meaning","notes":"艹 is a component form of 艸.","pinyin":"cǎo","definition":"grass"},{"char":"将","type":"sound","pinyin":"jiāng; jiàng; qiāng","definition":"will; use; take"}]
蔣	Phonosemantic compound. 艹 represents the meaning and 將 represents the sound.	[{"char":"艹","type":"meaning","notes":"艹 is a component form of 艸.","pinyin":"cǎo","definition":"grass"},{"char":"將","type":"sound","pinyin":"jiāng; jiàng; qiāng","definition":"will; use; take"}]
拭	Phonosemantic compound. 扌 represents the meaning and 式 represents the sound.	[{"char":"扌","type":"meaning","notes":"扌 is a component form of 手.","pinyin":"shǒu","definition":"hand"},{"char":"式","type":"sound","pinyin":"shì","definition":"type; style; form; pattern"}]
稼	Phonosemantic compound. 禾 represents the meaning and 家 represents the sound.	[{"char":"禾","type":"meaning","pinyin":"hé","definition":"grain"},{"char":"家","type":"sound","pinyin":"jiā","definition":"house; family"}]
窖	Phonosemantic compound. 穴 represents the meaning and 告 represents the sound.	[{"char":"穴","type":"meaning","pinyin":"xué","definition":"cave; hole"},{"char":"告","type":"sound","pinyin":"gào","definition":"tell; say"}]
嗑	Phonosemantic compound. 口 represents the meaning and 盍 represents the sound.	[{"char":"口","type":"meaning","pinyin":"kǒu","definition":"mouth"},{"char":"盍","type":"sound","pinyin":"hé","definition":"why not"}]
聆	Phonosemantic compound. 耳 represents the meaning and 令 represents the sound.	[{"char":"耳","type":"meaning","pinyin":"ěr","definition":"ear"},{"char":"令","type":"sound","pinyin":"lìng; líng; lǐng","definition":"order; command"}]
敛	Phonosemantic compound. 攵 represents the meaning and 佥 represents the sound. Simplified form of 斂.	[{"char":"攵","type":"meaning","notes":"攵 is a component form of 攴.","pinyin":"pū","definition":"hit; tap"},{"char":"佥","type":"sound","pinyin":"qiān","definition":"all"}]
斂	Phonosemantic compound. 攵 represents the meaning and 僉 represents the sound.	[{"char":"攵","type":"meaning","notes":"攵 is a component form of 攴.","pinyin":"pū","definition":"hit; tap"},{"char":"僉","type":"sound","pinyin":"qiān","definition":"all"}]
绽	Phonosemantic compound. 纟 represents the meaning and 定 represents the sound. Simplified form of 綻.	[{"char":"纟","type":"meaning","notes":"纟 is a component form of 糸.","pinyin":"mì","definition":"silk; thread"},{"char":"定","type":"sound","pinyin":"dìng","definition":"stable; fixed; determine"}]
綻	Phonosemantic compound. 糹 represents the meaning and 定 represents the sound.	[{"char":"糹","type":"meaning","notes":"糹 is a component form of 糸.","pinyin":"mì","definition":"silk; thread"},{"char":"定","type":"sound","pinyin":"dìng","definition":"stable; fixed; determine"}]
倚	Phonosemantic compound. 亻 represents the meaning and 奇 represents the sound.	[{"char":"亻","type":"meaning","notes":"亻 is a component form of 人.","pinyin":"rén","definition":"person"},{"char":"奇","type":"sound","pinyin":"qí; jī","definition":"wonderful; strange; surprising; unusual"}]
翩	Phonosemantic compound. 羽 represents the meaning and 扁 represents the sound.	[{"char":"羽","type":"meaning","pinyin":"yǔ","definition":"feather"},{"char":"扁","type":"sound","pinyin":"biǎn; piān","definition":"flat; tablet"}]
悚	Phonosemantic compound. 忄 represents the meaning and 束 represents the sound.	[{"char":"忄","type":"meaning","notes":"忄 is a component form of 心.","pinyin":"xīn","definition":"heart"},{"char":"束","type":"sound","pinyin":"shù","definition":"bind; bunch"}]
酶	Phonosemantic compound. 酉 represents the meaning and 每 represents the sound.	[{"char":"酉","type":"meaning","pinyin":"yǒu","definition":"10th earthly branch; (wine)"},{"char":"每","type":"sound","pinyin":"měi","definition":"each; every"}]
瞥	Phonosemantic compound. 目 represents the meaning and 敝 represents the sound.	[{"char":"目","type":"meaning","pinyin":"mù","definition":"eye"},{"char":"敝","type":"sound","pinyin":"bì","definition":"ruined; shabby"}]
梵	Phonosemantic compound. 林 represents the meaning and 凡 represents the sound.	[{"char":"林","type":"meaning","pinyin":"lín","definition":"woods; forest"},{"char":"凡","type":"sound","pinyin":"fán","definition":"(plate); ordinary; commonplace"}]
霹	Phonosemantic compound. 雨 represents the meaning and 辟 represents the sound.	[{"char":"雨","type":"meaning","pinyin":"yǔ; yù","definition":"rain"},{"char":"辟","type":"sound","pinyin":"pì; bì","definition":"ruler; law; punish"}]
雳	Phonosemantic compound. 雨 represents the meaning and 历 represents the sound. Simplified form of 靂.	[{"char":"雨","type":"meaning","pinyin":"yǔ; yù","definition":"rain"},{"char":"历","type":"sound","pinyin":"lì","definition":"experience; undergo; calendar"}]
靂	Phonosemantic compound. 雨 represents the meaning and 歷 represents the sound.	[{"char":"雨","type":"meaning","pinyin":"yǔ; yù","definition":"rain"},{"char":"歷","type":"sound","pinyin":"lì","definition":"experience; undergo"}]
淤	Phonosemantic compound. 氵 represents the meaning and 於 represents the sound.	[{"char":"氵","type":"meaning","notes":"氵 is a component form of 水.","pinyin":"shuǐ","definition":"water"},{"char":"於","type":"sound","pinyin":"yū; wū","definition":"in; from; by"}]
簧	Phonosemantic compound. ⺮ represents the meaning and 黄 represents the sound.	[{"char":"⺮","type":"meaning","notes":"⺮ is a component form of 竹.","pinyin":"zhú","definition":"bamboo"},{"char":"黄","type":"sound","pinyin":"huáng","definition":"yellow"}]
霆	Phonosemantic compound. 雨 represents the meaning and 廷 represents the sound.	[{"char":"雨","type":"meaning","pinyin":"yǔ; yù","definition":"rain"},{"char":"廷","type":"sound","pinyin":"tíng","definition":"palace courtyard"}]
牡	Phonosemantic compound. 牛 represents the meaning and 土 represents the sound.	[{"char":"牛","type":"meaning","pinyin":"niú","definition":"cow"},{"char":"土","type":"sound","pinyin":"tǔ","definition":"earth; dirt"}]
锚	Phonosemantic compound. 钅 represents the meaning and 苗 represents the sound. Simplified form of 錨.	[{"char":"钅","type":"meaning","notes":"钅 is a component form of 金.","pinyin":"jīn","definition":"metal; gold"},{"char":"苗","type":"sound","pinyin":"miáo","definition":"sprout"}]
錨	Phonosemantic compound. 釒 represents the meaning and 苗 represents the sound.	[{"char":"釒","type":"meaning","notes":"釒 is a component form of 金.","pinyin":"jīn","definition":"metal; gold"},{"char":"苗","type":"sound","pinyin":"miáo","definition":"sprout"}]
篱	Phonosemantic compound. ⺮ represents the meaning and 离 represents the sound. Simplified form of 籬.	[{"char":"⺮","type":"meaning","notes":"⺮ is a component form of 竹.","pinyin":"zhú","definition":"bamboo"},{"char":"离","type":"sound","pinyin":"lí; chī","definition":"mythical beast; (simp.) leave; depart; away from"}]
籬	Phonosemantic compound. ⺮ represents the meaning and 離 represents the sound.	[{"char":"⺮","type":"meaning","notes":"⺮ is a component form of 竹.","pinyin":"zhú","definition":"bamboo"},{"char":"離","type":"sound","pinyin":"lí","definition":"leave; depart; away from"}]
笆	Phonosemantic compound. ⺮ represents the meaning and 巴 represents the sound.	[{"char":"⺮","type":"meaning","notes":"⺮ is a component form of 竹.","pinyin":"zhú","definition":"bamboo"},{"char":"巴","type":"sound","pinyin":"bā","definition":"to cling to"}]
钙	Phonosemantic compound. 钅 represents the meaning and 丐 represents the sound. Simplified form of 鈣.	[{"char":"钅","type":"meaning","notes":"钅 is a component form of 金.","pinyin":"jīn","definition":"metal; gold"},{"char":"丐","type":"sound","pinyin":"gài","definition":"beggar"}]
鈣	Phonosemantic compound. 釒 represents the meaning and 丐 represents the sound.	[{"char":"釒","type":"meaning","notes":"釒 is a component form of 金.","pinyin":"jīn","definition":"metal; gold"},{"char":"丐","type":"sound","pinyin":"gài","definition":"beggar"}]
迭	Phonosemantic compound. 辶 represents the meaning and 失 represents the sound.	[{"char":"辶","type":"meaning","notes":"辶 is a component form of 辵.","pinyin":"chuò","definition":"walk; move"},{"char":"失","type":"sound","pinyin":"shī","definition":"lose"}]
嗷	Phonosemantic compound. 口 represents the meaning and 敖 represents the sound.	[{"char":"口","type":"meaning","pinyin":"kǒu","definition":"mouth"},{"char":"敖","type":"sound","pinyin":"áo; aó","definition":"ramble; rove"}]
痙	Phonosemantic compound. 疒 represents the meaning and 巠 represents the sound.	[{"char":"疒","type":"meaning","pinyin":"nè","definition":"sickness"},{"char":"巠","type":"sound","pinyin":"jīng","definition":"loom"}]
攣	Phonosemantic compound. 手 represents the meaning and 䜌 represents the sound.	[{"char":"手","type":"meaning","pinyin":"shǒu","definition":"hand"},{"char":"䜌","type":"sound","pinyin":"luán","definition":"chaotic"}]
旭	Phonosemantic compound. 日 represents the meaning and 九 represents the sound.	[{"char":"日","type":"meaning","pinyin":"rì","definition":"sun; day"},{"char":"九","type":"sound","pinyin":"jiǔ","definition":"nine"}]
梗	Phonosemantic compound. 木 represents the meaning and 更 represents the sound.	[{"char":"木","type":"meaning","pinyin":"mù","definition":"wood; tree"},{"char":"更","type":"sound","pinyin":"gèng; gēng","definition":"change; even more"}]
讪	Phonosemantic compound. 讠 represents the meaning and 山 represents the sound. Simplified form of 訕.	[{"char":"讠","type":"meaning","notes":"讠 is a component form of 言.","pinyin":"yán","definition":"speech"},{"char":"山","type":"sound","pinyin":"shān","definition":"mountain"}]
訕	Phonosemantic compound. 言 represents the meaning and 山 represents the sound.	[{"char":"言","type":"meaning","pinyin":"yán","definition":"speech"},{"char":"山","type":"sound","pinyin":"shān","definition":"mountain"}]
倘	Phonosemantic compound. 亻 represents the meaning and 尚 represents the sound.	[{"char":"亻","type":"meaning","notes":"亻 is a component form of 人.","pinyin":"rén","definition":"person"},{"char":"尚","type":"sound","pinyin":"shàng","definition":"value; esteem"}]
肛	Phonosemantic compound. ⺼ represents the meaning and 工 represents the sound. Simplified form of 疘.	[{"char":"⺼","type":"meaning","notes":"⺼ is a component form of 肉.","pinyin":"ròu","definition":"meat; flesh"},{"char":"工","type":"sound","pinyin":"gōng","definition":"work; craft"}]
