洎	jì	to reach, when	to reach; when
洏	ér	to flow	to flow (as water or tears)
洑	fú	undercurrent eddy	undercurrent eddy
洗	xǐ	to wash, to bathe, to develop	to wash; to bathe; to develop (photo)
洙	Zhū; zhū	name of a river	surname Zhu; name of a river
洚	jiàng	flood	flood
洛	Luò	old name of several rivers	surname Luo; old name of several rivers (in Henan, Shaanxi, Sichuan and Anhui)
洞	dòng	cave, hole, zero	cave; hole; zero (unambiguous spoken form when spelling out numbers); CL:個|个[gè]
洟	tì	nasal mucus	nasal mucus; Taiwan pr. [yí]
洢	yī	old name of a river in Henan	old name of a river in Henan, now written 伊河
洣	Mǐ	Mi river in Hunan, tributary	Mi river in Hunan, tributary of Xiangjiang 湘江
津	jīn	saliva, sweat, a ford	saliva; sweat; a ferry crossing; a ford (river crossing); abbr. for Tianjin 天津
洧	wěi	name of a river	name of a river
洨	Xiáo	Xiao River in Hebei province	Xiao River in Hebei province
洪	hóng; Hóng	flood, big, great	flood; big; great; surname Hong
洫	xù	to ditch, a moat	to ditch; a moat
洮	táo	to cleanse, name of a river	to cleanse; name of a river
洱	ěr	see 洱海	see 洱海[Er​hǎi]
洲	zhōu	continent, island in a river	continent; island in a river
洳	rù	damp, boggy, marshy	damp; boggy; marshy
洴	píng	wash, bleach	wash; bleach (fabric)
洵	xún	truly, whirlpool	truly; whirlpool
汹	xiōng	tumultuous, torrential rush	torrential rush; tumultuous
洸	guāng	sparkling water	sparkling water
洹	huán	name of a river	name of a river
洺	míng	name of a river	name of a river
活	huó	to live, alive, living, work	to live; alive; living; work; workmanship
洼	wā	depression, sunken, swamp	depression; sunken; swamp; variant of 窪|洼[wā]
洽	qià	to agree, accord	accord; to make contact; to agree; to consult with; extensive
派	pài	clique, to dispatch, school	clique; school; group; faction; to dispatch; to send; to assign; to appoint; pi (Greek letter Ππ); the circular ratio pi = 3.1415926; (loanword) pie
洿	wū	dig, stagnant water	dig (a pond); stagnant water
流	liú	to flow, to disseminate	to flow; to disseminate; to circulate or spread; to move or drift; to degenerate; to banish or send into exile; stream of water or sth resembling one; class, rate or grade
浄	jìng	Japanese variant of 淨|净	Japanese variant of 淨|净
浙	Zhè	abbr. for Zhejiang 浙江	abbr. for Zhejiang 浙江 province in east China; variant of 浙[Zhè]
浚	jùn	to deepen, to extract	to deepen (e.g. a ditch); to extract; to manage; ladle (old); variant of 浚[jùn]
浜	bāng; bīn	stream, creek	stream; creek; Japanese variant of 濱|滨[bīn]; used in Japanese place names such as Yokohama 橫浜|横浜[Héng​bīn] with phonetic value hama
浠	xī	name of a river in Hubei	name of a river in Hubei
浡	bó	full, gushing	full; gushing (of fountain)
浣	huàn	to wash, to rinse	to wash; to rinse; any of three 10-day division of the month (during Tang dynasty); Taiwan pr. [huǎn]; also pr. [wǎn]; variant of 浣[huàn]
浤	hóng	sound of water surging	sound of water surging
浥	yì	damp, moist	damp; moist
浦	pǔ; Pǔ	shore, river bank	river bank; shore; river drainage ditch (old); surname Pu
浩	hào	grand, vast	grand; vast (water)
浪	làng	wave, breaker, unrestrained	wave; breaker; unrestrained; dissipated
浬	lǐ	nautical mile	nautical mile
浭	Gēng	name of a river in Hebei	name of a river in Hebei
浮	fú	to float, superficial	to float; superficial; floating; unstable; movable; provisional; temporary; transient; impetuous; hollow; inflated; to exceed; superfluous; excessive; surplus
浯	Wú	name of several rivers in	(name of several rivers in China)
浰	lì	to attend	to attend (official functions)
浴	yù	to bathe, bath	bath; to bathe
海	hǎi; Hǎi	ocean, sea, numerous	ocean; sea; CL:個|个[gè],片[piàn]; great number of people or things; (dialect) numerous; surname Hai
浸	jìn	to immerse, to soak, to steep	to immerse; to soak; to steep; gradually
浃	jiā	to wet, to drench, soaked	soaked; to wet; to drench; Taiwan pr. [jiá]
浼	měi	to ask a favor of	to ask a favor of
浽	suī	see 浽溦	see 浽溦[suī​wēi]
涅	niè	to blacken	to blacken; abbr. for 涅槃[niè​pán]; variant of 涅[niè]
泾	Jīng	Jing River	Jing River
消	xiāo	to disappear, to vanish	to disappear; to vanish; to eliminate; to spend (time); have to; need
涉	shè	to wade, to concern	to wade; to be involved; to concern; to experience; to enter (classical)
涊	niǎn	muddy water	muddy water
涌	yǒng; chōng	to bubble up, to rush forth	to bubble up; to rush forth; variant of 湧|涌[yǒng]; (used in place names)
涐	E	old name for the Dadu River	old name for the Dadu River 大渡河[Dà​dù​Hé] in Sichuan
涑	sù	name of a river	name of a river
涒	tūn	vomit, planet Jupiter	planet Jupiter; vomit
涓	juān; Juān	to select, brook	brook; to select; surname Juan
涔	cén	overflow, rainwater, tearful	overflow; rainwater; tearful
涕	tì	tears, nasal mucus	tears; nasal mucus
莅	lì; Lì	to attend, to approach	to attend (an official function); to be present; to administer; to approach (esp. as administrator); river in Hebei; variant of 蒞|莅[lì], to attend
涘	sì	river bank	river bank
涙	lèi	Japanese variant of 淚|泪	Japanese variant of 淚|泪[lèi]
涪	Fú	name of a river	(name of a river)
涫	guàn	classical to boil	(classical) to boil
涬	xìng	watery expanse	watery expanse
涮	shuàn	to rinse, to trick, to fool sb	to rinse; to trick; to fool sb; to cook by dipping finely sliced ingredients briefly in boiling water or soup (generally done at the dining table)
涯	yá	border, horizon, shore	border; horizon; shore
液	yè	liquid, fluid	liquid; fluid; Taiwan pr. [yì]
涴	wò	to soil	to soil
涵	hán	to contain, to include	to contain; to include; culvert
涶	tuò	variant of 唾	variant of 唾[tuò]
涷	dōng	rainstorm	rainstorm
涸	hé	to dry, to dry up	to dry; to dry up
凉	liáng; Liáng; liàng	cool, cold	cool; cold; the five Liang of the Sixteen Kingdoms, namely: Former Liang 前涼|前凉 (314-376), Later Liang 後涼|后凉 (386-403), Northern Liang 北涼|北凉 (398-439), Southern Liang 南涼|南凉 (397-414), Western Liang 西涼|西凉 (400-421); to let sth cool down
涿	zhuō	place name	place name
淀	diàn	sediment, precipitate	sediment; precipitate; shallow water
淂	dé	river	(river); old variant of 得[dé]
淄	zī	black, name of a river	black; name of a river
淅	xī	sound of rain, sleet etc	(onom.) sound of rain, sleet etc
淇	qí	name of a river	name of a river
淊	yān	to flood	variant of 淹[yān]; to flood
淋	lín; lìn	to sprinkle, to drip, to pour	to sprinkle; to drip; to pour; to drench; to filter; to strain; to drain; gonorrhea; (TCM) strangury
淌	tǎng	to drip, to trickle, to shed	to drip; to trickle; to shed (tears)
淑	shū	warm and virtuous	warm and virtuous; (used in given names); Taiwan pr. [shú]
淓	Fāng	name of a river	name of a river
淖	nào; Nào	slush, mud	slush; mud; surname Nao
淘	táo	to wash, to cleanse	to wash; to clean out; to cleanse; to eliminate; to dredge
淙	cóng	noise of water	noise of water
泪	lèi	tears	tears
淜	péng	roar of dashing waves	roar of dashing waves
淝	féi	name of a river	name of a river
淞	Sōng; sōng	name of a river in Jiangsu	name of a river in Jiangsu Province; variant of 凇[sōng]
淟	tiǎn	turbid, muddy	turbid; muddy
淠	pì	luxuriant	luxuriant (of water plants)
淡	dàn	insipid, diluted, weak, mild	insipid; diluted; weak; mild; light in color; tasteless; fresh; indifferent; nitrogen
淢	yù	moat, swift current	moat; swift current
淤	yū	silt, to silt up, river sludge	silt; river sludge; to silt up; choked with silt; variant of 瘀[yū]
渌	lù	clear, strain liquids	clear (water); strain liquids
淦	gàn	name of a river	name of a river
淩	líng	variant of 凌	variant of 凌[líng]
沦	lún	to sink, to be reduced to	to sink (into ruin, oblivion); to be reduced to
淫	yín	excess, excessive, wanton	excess; excessive; wanton; lewd; lascivious; obscene; depraved; erroneous variant of 淫[yín]
淬	cuì	to temper, dip into water	dip into water; to temper
淮	Huái	name of a river	name of a river
淯	Yù	name of river	name of river; old name of Baihe 白河 in Henan; same as 育水
淰	niǎn	calm water	calm water
淳	chún	genuine, pure, honest	genuine; pure; honest; old variant of 淳[chún]
渊	yuān	deep, deep pool, profound	deep pool; deep; profound
涞	lái	brook, ripple	brook; ripple
混	hùn; hún	to mix, to mingle, muddled	to mix; to mingle; muddled; to drift along; to muddle along; to pass for; to get along with sb; thoughtless; reckless; confused; dirty; muddy; variant of 渾|浑[hún]
淸	qīng	variant of 清	variant of 清[qīng]
淹	yān	to flood, to submerge	to flood; to submerge; to drown; to irritate the skin (of liquids); to delay
浅	qiǎn; jiān	shallow, light	shallow; light (color); sound of moving water
添	tiān	to add, to increase	to add; to increase; to replenish
淼	miǎo	infinity, a flood	a flood; infinity
清	qīng; Qīng	clear, distinct, quiet, pure	clear; distinct; quiet; just and honest; pure; to settle or clear up; to clean up or purge; Qing or Ch'ing dynasty of Imperial China (1644-1911); surname Qing
渇	kě	Japanese variant of 渴	Japanese variant of 渴
済	jì	Japanese variant of 濟|济	Japanese variant of 濟|济
渉	shè	Japanese variant of 涉	Japanese variant of 涉[shè]
渋	sè	Japanese variant of 澀|涩	Japanese variant of 澀|涩[sè]
渓	xī	Japanese variant of 溪	Japanese variant of 溪[xī]
渕	yuān	variant of 淵|渊	variant of 淵|渊[yuān]
渖	shěn	old variant of 瀋|沈	old variant of 瀋|沈[shěn]
涣	huàn	to dissipate, to dissolve	to dissipate; to dissolve
渚	zhǔ	islet, bank	islet; bank
减	jiǎn	to lower, to decrease	to lower; to decrease; to reduce; to subtract; to diminish
渝	Yú	short name for Chongqing 重慶|重庆	short name for Chongqing 重慶|重庆[Chóng​qìng]; old name of Jialing river 嘉陵江[Jiā​líng​jiāng] in Sichuan
渟	tíng	stagnant water	stagnant water
渠	qú; Qú; jù	big, drain, ditch, him	big; stream or canal; drain; ditch; CL:條|条[tiáo]; him (dialect); outer rim of a carriage wheel (old); surname Qu; how can it be that?
渡	dù	to cross, to ferry	to cross; to pass through; to ferry
沨	fēng	sound of flowing water	(onom.) sound of flowing water; sound of wind; Taiwan pr. [féng]
渣	zhā	slag, dregs	slag (in mining or smelting); dregs
渤	Bó	Gulf of Zhili or Chihli	same as 渤海[Bó​Hǎi], Bohai Sea between Liaoning and Shandong; Gulf of Zhili or Chihli
渥	wò	to enrich, to moisten	to enrich; to moisten
涡	wō; guō	eddy, whirlpool	eddy; whirlpool; name of a river
渧	dì	to drop, as liquids, a drop	to drop, as liquids; a drop
渨	wēi	cove, bay	cove; bay; a bend or nook in the hills; the curve of a bow
渫	xiè; Xiè	to discharge, to dredge	to get rid of; to discharge; to dredge; surname Xie
测	cè	to survey, to measure	to survey; to measure; to conjecture
渭	Wèi	the Wei River in Shaanxi	the Wei River in Shaanxi through the Guanzhong 關中|关中 plain
渮	gē	place name	place name
港	gǎng; Gǎng	harbor, port	harbor; port; CL:個|个[gè]; Hong Kong, abbr. for 香港[Xiāng​gǎng]; surname Gang
渰	yǎn	forming or rising	(of cloud) forming or rising
渲	xuàn	wash	wash (color)
渴	kě	thirsty	thirsty
渶	Yīng	river in Shandong Province	river in Shandong Province (old)
游	yóu; Yóu	to walk, to tour, to roam	to walk; to tour; to roam; to travel; to swim; variant of 遊|游[yóu]; surname You
渺	miǎo	vast, distant and indistinct	(of an expanse of water) vast; distant and indistinct; tiny or insignificant
渼	měi	ripple pattern	ripple pattern
浑	hún	to mix, muddy	muddy; to mix
湃	pài	sound of waves	sound of waves
湄	méi	brink, edge	brink; edge
湅	liàn	to boil raw silk	to boil raw silk (to soften and clean it)
湉	tián	literary smoothly flowing	(literary) smoothly flowing, placid (water)
凑	còu	to gather together, pool or	to gather together, pool or collect; to happen by chance; to move close to; to exploit an opportunity
𣲗	wéi	to flow back	to flow back (of water)
湌	cān	variant of 餐	variant of 餐[cān]
湍	tuān	to rush	to rush (of water)
湎	miǎn	drunk	drunk
湑	xǔ	abundant, bright	abundant; bright; strain spirits
湓	pén	flowing of water	flowing of water; name of a river
湔	jiān	to wash, to redress	to wash; to redress (a wrong); name of a river
湖	hú	lake	lake; CL:個|个[gè],片[piàn]
湘	Xiāng	abbr. for Hunan 湖南 province	abbr. for Hunan 湖南 province in south central China; abbr. for Xiangjiang river in Hunan province
湛	zhàn; Zhàn	deep, clear	deep; clear (water); surname Zhan
湜	shí	pure, clear water	clear water; pure
湝	jiē	flowing	flowing (of water)
浈	Zhēn	river in Guangdong province	river in Guangdong province
湟	huáng	name of a river	name of a river
湢	bì	public bathhouse	public bathhouse
湣	mǐn	ancient character used in	(ancient character used in posthumous titles); old variant of 憫|悯[mǐn]
湩	dòng	milk, sound of a drum	milk; sound of a drum
湫	jiǎo	marsh	marsh
湮	yān; yīn	to inundate, to bury	to inundate; to bury; to cover up; obscured; submerged; variant of 洇[yīn]
汤	tāng; Tāng; shāng	soup, hot or boiling water	soup; hot or boiling water; decoction of medicinal herbs; water in which sth has been boiled; surname Tang; rushing current
湱	huò	dashing of waves	dashing of waves
湲	yuán	rushing	rushing (water)
湴	bàn; pán	mud, slush, ooze	mud; slush; ooze; to wade through water or mud
満	mǎn	Japanese variant of 滿|满	Japanese variant of 滿|满
沩	guī	name of a river in Shanxi	name of a river in Shanxi
溉	gài	to irrigate	to irrigate
溍	jìn	water, name of a river	water; name of a river
溎	guì	name of a river	name of a river
溏	táng	pond, noncoagulative	noncoagulative; pond
源	yuán	root, source, origin	root; source; origin
溘	kè	suddenly	suddenly
溛	wā	to form hollow, pit	to form hollow; pit
溜	liū	to slip away, to skate	to slip away; to escape in stealth; to skate
沟	gōu	ditch, gutter, groove, gully	ditch; gutter; groove; gully; ravine; CL:道[dào]
溟	míng	to drizzle, sea	to drizzle; sea
溠	zhà	name of a river	name of a river
溢	yì	to overflow	to overflow; (literary) excessive; old variant of 鎰|镒[yì]
溤	mǎ	name of a river	name of a river
溥	pǔ; Pǔ	extensive, pervading	extensive; pervading; surname Pu
溦	wēi	drizzle, fine rain	drizzle; fine rain
溧	lì	name of a river	name of a river
溪	xī	creek, rivulet	creek; rivulet; variant of 溪[xī]
温	wēn; Wēn	warm, to warm up, lukewarm	warm; lukewarm; temperature; to warm up; mild; soft; tender; to review (a lesson etc); fever (TCM); old variant of 瘟[wēn]; surname Wen
浉	Shī	Shi, name of river in Xinyang	Shi, name of river in Xinyang 信陽|信阳, Henan
溯	sù	to go upstream	to go upstream; to trace the source; variant of 溯[sù]
溱	zhēn	name of a river	name of a river
溲	sōu	to urinate	to urinate
涢	Yún	name of a river in Hebei	(name of a river in Hebei)
溴	xiù	bromine	bromine (chemistry)
溵	Yīn	used in place-names, e.g. 溵水	used in place-names, e.g. 溵水 was once the name of the Shahe River 沙河, Henan, and 溵州 was a Tang Dynasty prefecture
溶	róng	to dissolve, soluble	to dissolve; soluble
溷	hùn	privy, to disturb, muddy	privy; animal pen; muddy; disordered; to disturb
溺	nì; niào	to drown, to indulge, to spoil	to drown; to indulge; addicted to; to spoil (a child); variant of 尿[niào]
溻	tā	to be soaked with sweat	(of clothes) to be soaked with sweat
湿	shī	moist, wet	moist; wet; variant of 濕|湿[shī]
溽	rù	damp, muggy	damp; muggy
溾	wēi	light rain	light rain
滁	Chú	name of a river in Anhui	name of a river in Anhui
滂	pāng	rushing	rushing (water)
滃	wěng	to rise, to swell	(of clouds) to rise; (of water) to swell
沧	cāng	vast, cold	blue-green or azure (of water); vast (of water); cold
灭	miè	to go out, to drown	to extinguish or put out; to go out (of a fire etc); to exterminate or wipe out; to drown
滇	Diān	abbr. for Yunnan Province	abbr. for Yunnan Province 雲南|云南[Yún​nán] in southwest China
滉	huǎng	bright expanse of water	bright expanse of water
滊	xì; xiē	name of a river, saline pond	name of a river; saline pond
滋	zī	to grow, to nourish	to grow; to nourish; to increase; to cause; juice; taste; (dialect) to spout; to spurt
涤	dí	to wash, to cleanse	to wash; to cleanse
荥	xíng	place name	place name
滏	fǔ	name of a river in Hebei	name of a river in Hebei
滑	huá; Huá	to slip, to slide, smooth	to slip; to slide; smooth; slippery; cunning; surname Hua
滓	zǐ	dregs, sediment	dregs; sediment
滔	tāo	overflow, torrent-dash	overflow; torrent-dash
滕	Téng	vassal state of Zhou in	vassal state of Zhou in Shandong; Teng county in Shandong; surname Teng
滘	jiào	place name in Guangdong	place name in Guangdong
滝	lóng	Japanese variant of 瀧|泷	Japanese variant of 瀧|泷[lóng]
滫	xiǔ	slops, swill	water in which rice was boiled; slops; swill
沪	Hù	short name for Shanghai	short name for Shanghai
滮	biāo	flowing of water	flowing of water
滞	zhì	sluggish	sluggish
渗	shèn	to seep, to ooze, to horrify	to seep; to ooze; to horrify
滴	dī	to drip, a drop	a drop; to drip
卤	lǔ	salt, brine, halogen, crass	alkaline soil; salt; brine; halogen (chemistry); crass; stupid; to stew in soy sauce and spices
浒	hǔ	bank of a river	bank of a river
滹	Hū	name of a river	surname Hu; name of a river
浐	chǎn	name of a river in Shaanxi	name of a river in Shaanxi province; see 滻河|浐河[Chǎn​Hé]
滚	gǔn	to boil, to roll	to boil; to roll; to take a hike; Get lost!
满	mǎn; Mǎn	to fill, full, filled, packed	to fill; full; filled; packed; fully; completely; quite; to reach the limit; to satisfy; satisfied; contented; Manchu ethnic group
渔	yú	to fish, fisherman	fisherman; to fish
漂	piào; piāo; piǎo	elegant, polished, to float	elegant; polished; to float; to drift; to bleach
漄	yá	old variant of 涯	old variant of 涯[yá]
漆	qī	to paint, paint, lacquer	paint; lacquer; CL:道[dào]; to paint (furniture, walls etc)
漈	jì	river bank	river bank
漉	lù	strain liquids	strain liquids
溇	Lóu; lǚ	drizzle	see 漊水|溇水[Lóu​Shuǐ]; drizzle
漎	cóng	a place where small streams	a place where small streams flow into a large one
漏	lòu	to leak, to divulge	to leak; to divulge; to leave out by mistake; waterclock or hourglass (old)
漓	lí; Lí	pattering, seep through	pattering (of rain); seep through; name of a river; to seep through
演	yǎn	to develop, to evolve	to develop; to evolve; to practice; to perform; to play; to act
漕	cáo	watercourse, canal	transport by water; watercourse; canal
漖	jiào	Jiao river	Jiao river
漘	chún	shore	shore
漙	tuán	heavy dew	heavy dew
沤	ōu; òu	bubble, froth, to steep	bubble; froth; to steep; to macerate
漜	yě	mud	mud
漠	mò	desert, unconcerned	desert; unconcerned
漡	shāng	old variant of 湯|汤	old variant of 湯|汤[shāng]
汉	hàn; Hàn	man, Chinese, Han ethnic group	man; Han ethnic group; Chinese (language); the Han dynasty (206 BC-220 AD)
涟	lián	ripple, tearful	ripple; tearful
漤	lǎn	to pickle	to soak (fruits) in hot water or limewater to remove astringent taste; to marinate in salt etc; to pickle
漥	wā	variant of 窪|洼	variant of 窪|洼[wā]
漦	lí	mucus, spittle	go with current; mucus; spittle
漩	xuán	whirlpool, eddy	whirlpool; eddy; also pr. [xuàn]
漪	yī	ripple	ripple
漫	màn	to inundate, free	free; unrestrained; to inundate
渍	zì	to soak, to be stained, stain	to soak; to be stained; stain; floodwater
漭	mǎng	vast, expansive	vast; expansive (of water)
漯	tà	name of a river	name of a river
漰	pēng	noise of dashing waves	noise of dashing waves
漱	shù	to gargle	to rinse one's mouth with water; to gargle; variant of 漱[shù]
涨	zhǎng; zhàng	to rise, to swell, to distend	to rise (of prices, rivers); to swell; to distend
漳	Zhāng	Zhang river in Fujian	Zhang river in Fujian
溆	xù	name of a river	name of a river
漶	huàn	indecipherable	indecipherable
漷	kuò	clashing of two currents	clashing of two currents
渐	jiàn; jiān	gradual, gradually, to imbue	gradual; gradually; to imbue
漼	cuǐ	having the appearance of depth	having the appearance of depth
漾	yàng	to overflow, to ripple	to overflow; to ripple; used in place names; see 漾濞[Yàng​bì]
浆	jiāng; jiàng	to starch, broth, serum	broth; serum; to starch; starch paste
潀	cóng	gather, flow into	gather; flow into (water); sound of waters flowing together
